"ConceptCode","Target_IDX","PreferredName","AnnotationDate","ActiveConcept_Flag","Skip_Flag","Bypass_Flag","LAM_Flag","HGNC_Symbol","GeneVariant"
"C113433",1,"RP6530",9/28/2018 0:00:00,-1,0,0,0,"PIK3CD",
"C113433",2,"RP6530",9/28/2018 0:00:00,-1,0,0,0,"PIK3CG",
"C113434",1,"INCB050465",3/1/2018 0:00:00,-1,0,0,0,"PIK3CD",
"C113437",1,"SGX942",3/5/2019 0:00:00,-1,0,0,0,,
"C113442",1,"Acalabrutinib",10/16/2018 0:00:00,-1,0,0,0,"BTK","wildtype"
"C113649",1,"TLR4 Agonist GLA-SE",,-1,0,0,0,,
"C113653",1,"HS-410",10/16/2018 0:00:00,-1,0,0,0,,
"C113655",1,"Lorlatinib",6/20/2017 0:00:00,-1,0,0,0,"ALK",
"C113655",2,"Lorlatinib",6/20/2017 0:00:00,-1,0,0,0,"ROS1",
"C113786",1,"Enadenotucirev",3/1/2018 0:00:00,-1,0,0,0,,
"C113788",2,"TAK-243",10/16/2018 0:00:00,-1,0,0,0,"UBA1","wildtype"
"C113790",1,"VCN-01",10/1/2018 0:00:00,-1,0,0,0,,
"C113792",1,"ONC201",1/29/2018 0:00:00,-1,0,0,0,"Akt",
"C113792",2,"ONC201",1/29/2018 0:00:00,-1,0,0,0,"ERK",
"C113793",1,"GDC-0919",10/30/2018 0:00:00,-1,0,0,0,"IDO1","wildtype"
"C113794",1,"CD133 Antigen Peptide-pulsed Autologous Dendritic Cell Vaccine",,-1,0,0,0,,
"C113797",1,"Extended-release Onapristone",10/16/2018 0:00:00,-1,0,0,0,"PR","wildtype"
"C1138",1,"Itraconazole",9/11/2018 0:00:00,-1,0,0,0,"P450 enzymes",
"C113802",1,"ARGX-111",9/28/2018 0:00:00,-1,0,0,0,"MET",
"C113804",1,"SFX-01",10/16/2018 0:00:00,-1,0,0,0,"NFE2L2","wildtype"
"C113807",1,"DLK1/EPHA2/HBB/NRP1/RGS5/TEM1 Peptide-pulsed Alpha-type-1 Polarized Dendritic Cell Vaccine",10/31/2018 0:00:00,-1,0,0,0,,
"C114103",1,"Transdermal 4-OHT",10/16/2018 0:00:00,-1,0,0,0,"CYP19A1","wildtype"
"C114103",2,"Transdermal 4-OHT",10/16/2018 0:00:00,-1,0,0,0,"AR","wildtype"
"C114277",1,"Anatabine",10/16/2018 0:00:00,-1,0,0,0,"STAT3","wildtype"
"C114283",1,"TAS-120",9/28/2018 0:00:00,-1,0,0,0,"FGFR1",
"C114285",1,"Survivin/p53/HER2 Antigen-loaded Autologous Dendritic Cell Vaccine",10/16/2018 0:00:00,-1,0,0,0,"BIRC5","wildtype"
"C114285",2,"Survivin/p53/HER2 Antigen-loaded Autologous Dendritic Cell Vaccine",10/16/2018 0:00:00,-1,0,0,0,"TP53","wildtype"
"C114285",3,"Survivin/p53/HER2 Antigen-loaded Autologous Dendritic Cell Vaccine",10/16/2018 0:00:00,-1,0,0,0,"ERBB2","wildtype"
"C114287",1,"TSR-011",10/16/2018 0:00:00,-1,0,0,0,"ALK","wildtype"
"C114287",2,"TSR-011",10/16/2018 0:00:00,-1,0,0,0,"NTRK1","wildtype"
"C114287",3,"TSR-011",10/16/2018 0:00:00,-1,0,0,0,"NTRK2","wildtype"
"C114287",4,"TSR-011",10/16/2018 0:00:00,-1,0,0,0,"NTRK3","wildtype"
"C114299",1,"GSK2857916",10/19/2018 0:00:00,-1,0,0,0,"TNFRSF17","wildtype"
"C114380",1,"NY-ESO-1",3/1/2018 0:00:00,-1,0,0,0,"NY-ESO-1",
"C114381",1,"CB-839",3/1/2018 0:00:00,-1,0,0,0,"glutaminase",
"C114383",1,"Ivosidenib",7/17/2018 0:00:00,-1,0,0,0,"IDH1",
"C114384",1,"ABT-737",9/28/2018 0:00:00,-1,0,0,0,"BCL2",
"C114384",2,"ABT-737",9/28/2018 0:00:00,-1,0,0,0,"BCL2L1",
"C114384",3,"ABT-737",9/28/2018 0:00:00,-1,0,0,0,"BCL2L2",
"C114500",1,"Enfortumab Vedotin",11/6/2017 0:00:00,-1,0,0,0,"nectin-4",
"C114500",2,"Enfortumab Vedotin",11/6/2017 0:00:00,-1,0,0,0,"tubulin",
"C114975",1,"IMO-8400",9/28/2018 0:00:00,-1,0,0,0,"MYD88",
"C114980",1,"RO6839921",9/28/2018 0:00:00,-1,0,0,0,"MDM2",
"C114984",1,"Entrectinib",7/17/2018 0:00:00,-1,0,0,0,"NTRK1",
"C114984",2,"Entrectinib",7/17/2018 0:00:00,-1,0,0,0,"NTRK2",
"C114984",3,"Entrectinib",7/17/2018 0:00:00,-1,0,0,0,"NTRK3",
"C114984",4,"Entrectinib",7/17/2018 0:00:00,-1,0,0,0,"ROS1",
"C114984",5,"Entrectinib",7/17/2018 0:00:00,-1,0,0,0,"ALK",
"C114990",1,"Multi-epitope Folate Receptor Alpha-loaded Dendritic Cell Vaccine",10/31/2018 0:00:00,-1,0,0,0,,
"C115101",1,"AFM11",10/16/2018 0:00:00,-1,0,0,0,"CD19","wildtype"
"C115101",2,"AFM11",10/16/2018 0:00:00,-1,0,0,0,"CD3D","wildtype"
"C115101",3,"AFM11",10/16/2018 0:00:00,-1,0,0,0,"CD3E","wildtype"
"C115101",4,"AFM11",10/16/2018 0:00:00,-1,0,0,0,"CD3G","wildtype"
"C115102",1,"ASTX727",8/12/2019 0:00:00,-1,0,0,0,"DNMT",
"C115109",1,"Nazartinib",9/28/2018 0:00:00,-1,0,0,0,"EGFR",
"C115110",1,"Naquotinib",10/16/2018 0:00:00,-1,0,0,0,"EGFR","EGFR Mutant, EGFR T790M"
"C115111",1,"GR-MD-02",6/20/2017 0:00:00,-1,0,0,0,"galectin",
"C115112",1,"Ceritinib",12/20/2017 0:00:00,-1,0,0,0,"ALK",
"C115977",1,"Larotrectinib",7/18/2017 0:00:00,-1,0,0,0,"NTRK1","fusion"
"C115977",2,"Larotrectinib",7/18/2017 0:00:00,-1,0,0,0,"NTRK2","fusion"
"C115977",3,"Larotrectinib",7/18/2017 0:00:00,-1,0,0,0,"NTRK3","fusion"
"C116065",1,"MK-4166",10/30/2018 0:00:00,-1,0,0,0,"TNFRSF18","wildtype"
"C116066",1,"Sulfatinib",10/16/2018 0:00:00,-1,0,0,0,"FLT1","wildtype"
"C116066",2,"Sulfatinib",10/16/2018 0:00:00,-1,0,0,0,"KDR","wildtype"
"C116066",3,"Sulfatinib",10/16/2018 0:00:00,-1,0,0,0,"FLT4","wildtype"
"C116066",4,"Sulfatinib",10/16/2018 0:00:00,-1,0,0,0,"FGFR1","wildtype"
"C116067",1,"LPV7",3/1/2018 0:00:00,-1,0,0,0,,
"C116069",1,"CD19CAR-CD3zeta-4-1BB-CD28-expressing Autologous T-Lymphocytes",,-1,0,0,0,,
"C116074",1,"Empesertib",9/28/2018 0:00:00,-1,0,0,0,"TTK",
"C116321",1,"CD105/Yb-1/SOX2/CDH3/MDM2-polyepitope Plasmid DNA Vaccine",10/16/2018 0:00:00,-1,0,0,0,"ENG","wildtype"
"C116321",2,"CD105/Yb-1/SOX2/CDH3/MDM2-polyepitope Plasmid DNA Vaccine",10/16/2018 0:00:00,-1,0,0,0,"YBX1","wildtype"
"C116321",3,"CD105/Yb-1/SOX2/CDH3/MDM2-polyepitope Plasmid DNA Vaccine",10/16/2018 0:00:00,-1,0,0,0,"SOX2","wildtype"
"C116321",4,"CD105/Yb-1/SOX2/CDH3/MDM2-polyepitope Plasmid DNA Vaccine",10/16/2018 0:00:00,-1,0,0,0,"CDH3","wildtype"
"C116321",5,"CD105/Yb-1/SOX2/CDH3/MDM2-polyepitope Plasmid DNA Vaccine",10/16/2018 0:00:00,-1,0,0,0,"MDM2","wildtype"
"C116322",1,"Liposomal Curcumin",10/16/2018 0:00:00,-1,0,0,0,"PTGS2","wildtype"
"C116322",2,"Liposomal Curcumin",10/16/2018 0:00:00,-1,0,0,0,"NFKB1","wildtype"
"C116322",3,"Liposomal Curcumin",10/16/2018 0:00:00,-1,0,0,0,"SRC","wildtype"
"C116322",4,"Liposomal Curcumin",10/16/2018 0:00:00,-1,0,0,0,"ANXA2","wildtype"
"C116322",5,"Liposomal Curcumin",10/16/2018 0:00:00,-1,0,0,0,"MMP9","wildtype"
"C116322",6,"Liposomal Curcumin",10/16/2018 0:00:00,-1,0,0,0,"KDR","wildtype"
"C116325",1,"HDM201",9/28/2018 0:00:00,-1,0,0,0,"MDM2",
"C116326",1,"AZD5312",10/16/2018 0:00:00,-1,0,0,0,"AR","wildtype"
"C116355",1,"M6620",1/23/2019 0:00:00,-1,0,0,0,"ATR",
"C116357",1,"TEW-7197",9/12/2017 0:00:00,-1,0,0,0,"TGFB1",
"C116377",1,"Osimertinib",6/20/2017 0:00:00,-1,0,0,0,"EGFR",
"C116619",1,"Utomilumab",10/30/2018 0:00:00,-1,0,0,0,"TNFRSF9","wildtype"
"C116624",1,"AMG 232",9/28/2018 0:00:00,-1,0,0,0,"MDM2",
"C116628",1,"Duligotuzumab",9/28/2018 0:00:00,-1,0,0,0,"ERBB3",
"C116628",2,"Duligotuzumab",9/28/2018 0:00:00,-1,0,0,0,"EGFR",
"C116709",1,"INO-9012",10/23/2018 0:00:00,-1,0,0,0,,
"C116722",1,"Gilteritinib",9/28/2018 0:00:00,-1,0,0,0,"FLT3",
"C116722",2,"Gilteritinib",9/28/2018 0:00:00,-1,0,0,0,"ALK",
"C116722",3,"Gilteritinib",9/28/2018 0:00:00,-1,0,0,0,"AXL",
"C116726",1,"AZD3514",10/16/2018 0:00:00,-1,0,0,0,"AR","wildtype"
"C116727",1,"ASP3026",10/16/2018 0:00:00,-1,0,0,0,"ALK","wildtype"
"C116729",1,"Ilorasertib",3/4/2019 0:00:00,-1,0,0,0,"AURKA",
"C116729",2,"Ilorasertib",3/4/2019 0:00:00,-1,0,0,0,"AURKB",
"C116729",3,"Ilorasertib",3/4/2019 0:00:00,-1,0,0,0,"AURKC",
"C116729",4,"Ilorasertib",3/4/2019 0:00:00,-1,0,0,0,"EGFR",
"C116729",5,"Ilorasertib",3/4/2019 0:00:00,-1,0,0,0,"PDGFR",
"C116738",1,"CD30 CAR-expressing Autologous T Lymphocytes",10/31/2018 0:00:00,-1,0,0,0,"TNFRSF8","wildtype"
"C116740",1,"pp65 DC vaccine",3/1/2018 0:00:00,-1,0,0,0,"CMV pp65",
"C116750",1,"ABT-165",2/11/2019 0:00:00,-1,0,0,0,,
"C116756",1,"GDC-0425",10/1/2018 0:00:00,-1,0,0,0,"CHEK1",
"C116777",1,"Brachyury-expressing Modified Vaccinia Ankara-TRICOM Vaccine",,-1,0,0,0,,
"C116788",1,"Human Combinatorial Antibody Library-based Monoclonal Antibody VAY736",,-1,0,0,0,,
"C116844",1,"Fenebrutinib",10/16/2018 0:00:00,-1,0,0,0,"BTK","wildtype"
"C116845",1,"GDC-0575",10/1/2018 0:00:00,-1,0,0,0,"CHEK1",
"C116850",1,"AR-42",10/1/2018 0:00:00,-1,0,0,0,"HDAC1",
"C116850",2,"AR-42",10/1/2018 0:00:00,-1,0,0,0,"HDAC2",
"C116850",3,"AR-42",10/1/2018 0:00:00,-1,0,0,0,"HDAC3",
"C116850",4,"AR-42",10/1/2018 0:00:00,-1,0,-1,0,"HDAC4",
"C116850",5,"AR-42",10/1/2018 0:00:00,-1,0,-1,0,"HDAC5",
"C116850",6,"AR-42",10/1/2018 0:00:00,-1,0,0,0,"HDAC6",
"C116850",7,"AR-42",10/1/2018 0:00:00,-1,0,0,0,"HDAC7",
"C116850",8,"AR-42",10/1/2018 0:00:00,-1,0,0,0,"HDAC8",
"C116850",9,"AR-42",10/1/2018 0:00:00,-1,0,0,0,"HDAC9",
"C116850",10,"AR-42",10/1/2018 0:00:00,-1,0,0,0,"HDAC10",
"C116850",11,"AR-42",10/1/2018 0:00:00,-1,0,0,0,"HDAC11",
"C116853",1,"Hyperpolarized Carbon C 13 Pyruvate",3/6/2019 0:00:00,-1,0,0,0,,
"C116855",1,"Itacitinib",3/13/2018 0:00:00,-1,0,0,0,"JAK1",
"C116857",1,"Gandotinib",10/1/2018 0:00:00,-1,0,0,0,"JAK2",
"C116858",1,"KW-2449",10/16/2018 0:00:00,-1,0,0,0,"FLT3","wildtype and FLT3 D385Y"
"C116858",2,"KW-2449",10/16/2018 0:00:00,-1,0,0,0,"ABL1","wildtype and ABL1 T315I"
"C116858",3,"KW-2449",10/16/2018 0:00:00,-1,0,0,0,"AURKA","wildtype"
"C116858",4,"KW-2449",10/16/2018 0:00:00,-1,0,0,0,"FGFR1","wildtype"
"C116860",1,"LGK974",3/1/2018 0:00:00,-1,0,0,0,"PORCN",
"C116861",1,"LY3009120",10/1/2018 0:00:00,-1,0,0,0,"BRAF",
"C116861",2,"LY3009120",10/1/2018 0:00:00,-1,0,0,0,"RAF1",
"C116861",3,"LY3009120",10/1/2018 0:00:00,-1,0,0,0,"ARAF",
"C116863",1,"MFGR1877S",10/1/2018 0:00:00,-1,0,0,0,"FGFR3",
"C116866",1,"MK8033",10/17/2018 0:00:00,-1,0,0,0,"MET","wildtype"
"C116866",2,"MK8033",10/17/2018 0:00:00,-1,0,0,0,"MST1R","wildtype"
"C116867",1,"MK-8242",10/1/2018 0:00:00,-1,0,0,0,"MDM2",
"C116868",1,"P53MVA",10/1/2018 0:00:00,-1,0,0,0,"TP53",
"C116870",1,"Avelumab",10/30/2018 0:00:00,-1,0,0,0,"CD274","wildtype"
"C116873",1,"OPB-111077",10/1/2018 0:00:00,-1,0,0,0,"STAT1",
"C116873",2,"OPB-111077",10/1/2018 0:00:00,-1,0,0,0,"STAT2",
"C116873",3,"OPB-111077",10/1/2018 0:00:00,-1,0,0,0,"STAT3",
"C116874",1,"TAK-441",10/1/2018 0:00:00,-1,0,0,0,"SMO",
"C116875",1,"LGD-4665",10/16/2018 0:00:00,-1,0,0,0,"MPL","wildtype"
"C116876",1,"Taselisib",7/18/2017 0:00:00,-1,0,0,0,"PIK3CA",
"C116877",1,"GDC-0084",9/24/2018 0:00:00,-1,0,0,0,"PIK3CA",
"C116877",2,"GDC-0084",9/24/2018 0:00:00,-1,0,0,0,"MTOR",
"C116880",1,"GSK2302024A",10/16/2018 0:00:00,-1,0,0,0,"WT1","wildtype"
"C116881",1,"RO5429083",10/16/2018 0:00:00,-1,0,0,0,"CD44","wildtype"
"C116882",1,"SAR260301",10/16/2018 0:00:00,-1,0,0,0,"PIK3CB","wildtype"
"C116886",1,"DR5-targeting Tetrameric Nanobody Agonist TAS266",,-1,0,0,0,,
"C116891",1,"Galunisertib",7/18/2017 0:00:00,-1,0,0,0,"TGFB1",
"C116893",1,"VB-111",4/1/2019 0:00:00,-1,0,0,0,,
"C116894",1,"XL999",10/16/2018 0:00:00,-1,0,0,0,"FGFR1","wildtype"
"C116894",2,"XL999",10/16/2018 0:00:00,-1,0,0,0,"FGFR3","wildtype"
"C116894",3,"XL999",10/16/2018 0:00:00,-1,0,0,0,"KDR","wildtype"
"C116894",4,"XL999",10/16/2018 0:00:00,-1,0,0,0,"PDGFRB","wildtype"
"C116894",5,"XL999",10/16/2018 0:00:00,-1,0,0,0,"FLT3","wildtype"
"C116894",6,"XL999",10/16/2018 0:00:00,-1,0,0,0,"RET","wildtype"
"C116894",7,"XL999",10/16/2018 0:00:00,-1,0,0,0,"KIT","wildtype"
"C116894",8,"XL999",10/16/2018 0:00:00,-1,0,0,0,"SRC","wildtype"
"C116914",1,"Autologous Anti-CD19CAR-4-1BB-CD3zeta-EGFRt-expressing T Lymphocytes",10/31/2018 0:00:00,-1,0,0,0,"CD19","wildtype"
"C1170",1,"Miltefosine",,-1,0,0,0,,
"C117232",1,"CD28CAR/CD137CAR-expressing T-Lymphocytes",,-1,0,0,0,,
"C117233",1,"IL13Ralpha2-specific Hinge-optimized 41BB-co-stimulatory CAR Truncated CD19-expressing Autologous T-Lymphocytes",10/31/2018 0:00:00,-1,0,0,0,,
"C117235",1,"PEPIDH1M",9/14/2018 0:00:00,-1,0,0,0,,
"C117237",1,"ROR1 CAR-specific Autologous T-Lymphocytes",10/31/2018 0:00:00,-1,0,0,0,"ROR1","wildtype"
"C117238",1,"MGD006",10/16/2018 0:00:00,-1,0,0,0,"CD123","wildtype"
"C117238",2,"MGD006",10/16/2018 0:00:00,-1,0,0,0,"CD3D","wildtype"
"C117238",3,"MGD006",10/16/2018 0:00:00,-1,0,0,0,"CD3E","wildtype"
"C117238",4,"MGD006",10/16/2018 0:00:00,-1,0,0,0,"CD3G","wildtype"
"C117293",1,"MEDI6469",10/31/2018 0:00:00,-1,0,0,0,"TNFRSF4","wildtype"
"C1173",1,"Nilutamide",3/6/2019 0:00:00,-1,0,0,0,"AR",
"C117724",1,"NY-ESO-1-specific CD4-positive T Lymphocytes",,-1,0,0,0,,
"C117726",1,"SCT200",10/16/2018 0:00:00,-1,0,0,0,"EGFR","wildtype"
"C117727",1,"EGFRvIII-specific CAR-transduced Autologous T Lymphocytes",10/16/2018 0:00:00,-1,0,0,0,"EGFR","EGFRvIII"
"C117729",1,"BCMA-specific CAR-expressing T Lymphocytes",10/19/2018 0:00:00,-1,0,0,0,"TNFRSF17","wildtype"
"C117730",1,"Hu5F9-G4",7/12/2018 0:00:00,-1,0,0,0,"CD47",
"C117732",1,"Anti-CD70 Antibody-drug Conjugate SGN-CD70A",,-1,0,0,0,,
"C117734",1,"Sitravatinib",3/1/2018 0:00:00,-1,0,0,0,"MET",
"C117734",2,"Sitravatinib",3/1/2018 0:00:00,-1,0,0,0,"AXL",
"C117734",3,"Sitravatinib",3/1/2018 0:00:00,-1,0,0,0,"KIT",
"C117734",4,"Sitravatinib",3/1/2018 0:00:00,-1,0,0,0,"MER",
"C117734",5,"Sitravatinib",3/1/2018 0:00:00,-1,0,0,0,"DDR2",
"C117734",6,"Sitravatinib",3/1/2018 0:00:00,-1,0,0,0,"FLT1",
"C117734",7,"Sitravatinib",3/1/2018 0:00:00,-1,0,0,0,"KDR",
"C117734",8,"Sitravatinib",3/1/2018 0:00:00,-1,0,0,0,"FLT4",
"C117734",9,"Sitravatinib",3/1/2018 0:00:00,-1,0,0,0,"PDGFRA",
"C117734",10,"Sitravatinib",3/1/2018 0:00:00,-1,0,0,0,"PDGFRB",
"C117734",11,"Sitravatinib",3/1/2018 0:00:00,-1,0,0,0,"RET",
"C117734",12,"Sitravatinib",11/5/2018 0:00:00,-1,0,0,0,"NTRK1","wildtype"
"C117734",13,"Sitravatinib",3/1/2018 0:00:00,-1,0,0,0,"Eph",
"C117734",14,"Sitravatinib",11/5/2018 0:00:00,-1,0,0,0,"NTRK2","wildtype"
"C117734",15,"Sitravatinib",11/5/2018 0:00:00,-1,0,0,0,"NTRK3","wildtype"
"C117734",16,"Sitravatinib",11/5/2018 0:00:00,-1,0,0,0,"CBL","wildtype"
"C1178",1,"Tilarginine",1/22/2018 0:00:00,-1,0,0,0,"nitric oxide synthase",
"C117985",1,"Nelipepimut-S",9/14/2018 0:00:00,-1,0,0,0,,
"C1181",1,"Oxaliplatin",3/1/2018 0:00:00,-1,0,0,0,,
"C118281",1,"LY3164530",10/16/2018 0:00:00,-1,0,0,0,"EGFR",
"C118281",2,"LY3164530",10/16/2018 0:00:00,-1,0,0,0,"MET",
"C118282",1,"MEDI6383",10/31/2018 0:00:00,-1,0,0,0,"TNFRSF4","wildtype"
"C118284",1,"Cirmtuzumab",3/6/2019 0:00:00,-1,0,0,0,"NTRK1",
"C118285",1,"TVB-2640",9/16/2018 0:00:00,-1,0,0,0,"FASN",
"C118287",1,"CB-5083",10/16/2018 0:00:00,-1,0,0,0,"VCP","wildtype"
"C118288",1,"Oral Azacitidine",3/1/2018 0:00:00,-1,0,0,0,,
"C118289",1,"AZD3759",10/16/2018 0:00:00,-1,0,0,0,"EGFR","wildtype"
"C118290",1,"Altiratinib",10/1/2018 0:00:00,-1,0,0,0,"MET",
"C118290",2,"Altiratinib",10/1/2018 0:00:00,-1,0,0,0,"KDR",
"C118290",3,"Altiratinib",10/1/2018 0:00:00,-1,0,0,0,"TEK",
"C118290",4,"Altiratinib",10/1/2018 0:00:00,-1,0,0,0,"NTRK1",
"C118290",5,"Altiratinib",10/1/2018 0:00:00,-1,0,0,0,"NTRK2",
"C118290",6,"Altiratinib",10/1/2018 0:00:00,-1,0,0,0,"NTRK3",
"C118294",1,"Donafenib",10/16/2018 0:00:00,-1,0,0,0,"RAF",
"C118442",1,"MGD007",7/12/2018 0:00:00,-1,0,0,0,"CD3",
"C118442",2,"MGD007",7/12/2018 0:00:00,-1,0,0,0,"GPA33",
"C118443",1,"BMS-986012",3/1/2018 0:00:00,-1,0,0,0,"Fucosyl-GM1",
"C118568",1,"ACP-319",10/17/2018 0:00:00,-1,0,0,0,"PIK3CD","wildtype"
"C118571",1,"ABBV-399",6/20/2017 0:00:00,-1,0,0,0,"MET",
"C118571",2,"ABBV-399",6/20/2017 0:00:00,-1,0,0,0,"c-Met",
"C118578",1,"Vanucizumab",6/20/2017 0:00:00,-1,0,0,0,"Ang2",
"C118578",2,"Vanucizumab",6/20/2017 0:00:00,-1,0,0,0,"VEGFA",
"C118624",1,"AZD8835",10/1/2018 0:00:00,-1,0,0,0,"PIK3CA",
"C118626",1,"MOR209/ES414",10/17/2018 0:00:00,-1,0,0,0,"FOLH1","wildtype"
"C118626",2,"MOR209/ES414",10/17/2018 0:00:00,-1,0,0,0,"CD3D","wildtype"
"C118626",3,"MOR209/ES414",10/17/2018 0:00:00,-1,0,0,0,"CD3E","wildtype"
"C118626",4,"MOR209/ES414",10/17/2018 0:00:00,-1,0,0,0,"CD3G","wildtype"
"C118629",1,"INCB052793",3/13/2018 0:00:00,-1,0,0,0,"JAK1",
"C118669",1,"ALRN-6924",10/17/2018 0:00:00,-1,0,0,0,"MDM2","wildtype"
"C118669",2,"ALRN-6924",10/17/2018 0:00:00,-1,0,0,0,"MDM4","wildtype"
"C118671",1,"Avitinib maleate",10/1/2018 0:00:00,-1,0,0,0,"EGFR",
"C118672",1,"E7090",10/1/2018 0:00:00,-1,0,0,0,"FGF1",
"C118672",2,"E7090",10/1/2018 0:00:00,-1,0,0,0,"FGF2",
"C118672",3,"E7090",10/1/2018 0:00:00,-1,0,0,0,"FGFR1",
"C118672",4,"E7090",10/1/2018 0:00:00,-1,0,0,0,"FGFR2",
"C118672",5,"E7090",10/1/2018 0:00:00,-1,0,0,0,"FGFR3",
"C118672",6,"E7090",10/1/2018 0:00:00,-1,0,0,0,"FGFR4",
"C118674",1,"Trastuzumab Duocarmazine",9/17/2018 0:00:00,-1,0,0,0,"ERBB2",
"C118798",1,"Anti-CD20 Antibody",,-1,0,0,0,,
"C118947",1,"RNA Electroporated CD19CAR-CD3zeta-4-1BB-expressing Autologous T-lymphocytes",10/31/2018 0:00:00,-1,0,0,0,"CD19","wildtype"
"C118948",1,"DS-6051b",10/17/2018 0:00:00,-1,0,0,0,"ROS1","wildtype, overexpression"
"C118948",2,"DS-6051b",10/17/2018 0:00:00,-1,0,0,0,"NTRK1","wildtype, overexpression"
"C118948",3,"DS-6051b",10/17/2018 0:00:00,-1,0,0,0,"NTRK2","wildtype, overexpression"
"C118948",4,"DS-6051b",10/17/2018 0:00:00,-1,0,0,0,"NTRK3","wildtype, overexpression"
"C118953",1,"FS102",10/17/2018 0:00:00,-1,0,0,0,"ERBB2","wildtype"
"C119615",1,"REGN1979",5/23/2017 0:00:00,-1,0,0,0,"MS4A1",
"C119615",2,"REGN1979",5/23/2017 0:00:00,-1,0,0,0,"CD3",
"C119617",1,"Telomelysin",4/24/2019 0:00:00,-1,0,0,0,,
"C119618",1,"PT2385",8/3/2017 0:00:00,-1,0,0,0,"EPAS1",
"C119624",1,"PF-06459988",10/17/2018 0:00:00,-1,0,0,0,"EGFR","EGFR T790M"
"C119665",1,"Gilteritinib fumarate",10/30/2018 0:00:00,-1,0,0,0,"FLT3","FLT3 internal tandem duplication (FLT3-ITD), FLT3 D835Y, FLT3 F691L, and FLT3 D835 Mutant"
"C119665",2,"Gilteritinib fumarate",10/30/2018 0:00:00,-1,0,0,0,"AXL","wildtype"
"C119665",3,"Gilteritinib fumarate",10/30/2018 0:00:00,-1,0,0,0,"ALK","wildtype"
"C119665",4,"Gilteritinib fumarate",10/30/2018 0:00:00,-1,0,0,0,"LTK","wildtype"
"C119701",1,"Antroquinonol Capsule",3/7/2019 0:00:00,-1,0,0,0,,
"C119735",1,"C46/CCR5/P140K Lentiviral Vector-transduced Autologous HSPCs",,-1,0,0,0,,
"C119739",1,"D2C7-(scdsFv)-PE38KDEL",10/17/2018 0:00:00,-1,0,0,0,"EGFR","wildtype and EGFRvIII"
"C119740",1,"Selicrelumab",10/30/2018 0:00:00,-1,0,0,0,"CD40","wildtype"
"C119746",1,"Autologous CD171-specific CAR-CD28 zeta-4-1-BB-EGFRt-expressing T Lymphocytes",10/31/2018 0:00:00,-1,0,0,0,"L1CAM","wildtype"
"C119747",1,"CC-90003",10/1/2018 0:00:00,-1,0,0,0,"MAPK1",
"C119747",2,"CC-90003",10/1/2018 0:00:00,-1,0,0,0,"MAPK3",
"C1198",1,"Poly ICLC",3/1/2018 0:00:00,-1,0,0,0,,
"C120035",1,"Anti-CD22-CAR m971-BBz Lentiviral Vector-transduced Autologous T Lymphocytes",10/31/2018 0:00:00,-1,0,0,0,"CD22","wildtype"
"C120036",1,"Nedisertib",12/18/2018 0:00:00,-1,0,0,0,"DNA-PK",
"C120037",1,"SRN-927",10/17/2018 0:00:00,-1,0,0,0,"ESR1","wildtype"
"C120037",2,"SRN-927",10/17/2018 0:00:00,-1,0,0,0,"ESR2","wildtype"
"C120040",1,"Bemarituzumab",10/17/2018 0:00:00,-1,0,0,0,"FGFR2","wildtype isoform b"
"C120041",1,"Tavolimab",10/31/2018 0:00:00,-1,0,0,0,"TNFRSF4","wildtype"
"C120042",1,"Eicosapentaenoic Acid-enriched Nutritional Supplement",,-1,0,0,0,,
"C120068",1,"L-DOS47",3/7/2019 0:00:00,-1,0,0,0,,
"C120097",1,"RO6958688",7/20/2017 0:00:00,-1,0,0,0,"CEA",
"C120097",2,"RO6958688",7/20/2017 0:00:00,-1,0,0,0,"CD3",
"C120100",1,"Fluorine F 18 Ara-G",8/2/2019 0:00:00,-1,0,0,0,,
"C120102",1,"FGF401",3/1/2018 0:00:00,-1,0,0,0,"FGFR4",
"C120103",1,"ADXS31-142",3/1/2018 0:00:00,-1,0,0,0,,
"C120140",1,"BMS-986004",5/23/2017 0:00:00,-1,0,0,0,"CD40LG",
"C120208",1,"Monalizumab",11/8/2018 0:00:00,-1,0,0,0,"KLRC1","wildtype"
"C120209",1,"FLX925",10/1/2018 0:00:00,-1,0,0,0,"FLT3",
"C120209",2,"FLX925",10/1/2018 0:00:00,-1,0,0,0,"CDK4",
"C120209",3,"FLX925",10/1/2018 0:00:00,-1,0,0,0,"CDK6",
"C120211",1,"Elacestrant",10/17/2018 0:00:00,-1,0,0,0,"ESR1","wildtype"
"C120211",2,"Elacestrant",10/17/2018 0:00:00,-1,-1,0,0,"ESR2","wildtype"
"C120259",1,"Palbociclib Isethionate",10/17/2018 0:00:00,-1,0,0,0,"CDK4","wildtype"
"C120259",2,"Palbociclib Isethionate",10/17/2018 0:00:00,-1,0,0,0,"CDK6","wildtype"
"C120302",1,"CCX872-B",10/30/2018 0:00:00,-1,0,0,0,"CCR2","wildtype"
"C120303",1,"BMS-986148",3/1/2018 0:00:00,-1,0,0,0,"mesothelin",
"C120304",1,"ODM 204",10/17/2018 0:00:00,-1,0,0,0,"CYP17A1","wildtype"
"C120304",2,"ODM 204",10/17/2018 0:00:00,-1,0,0,0,"AR","wildtype"
"C120307",1,"PF-06747775",11/21/2017 0:00:00,-1,0,0,0,"EGFR T790M",
